timestamp,left_ear,right_ear,avg_ear,gaze_ratio_left,gaze_ratio_right,blink,vertical_gaze_ratio_left,vertical_gaze_ratio_right,head_yaw_rad,head_pitch_rad,combined_h,combined_v,attention_score
0.35085344314575195,0.2712325553922263,0.2941469400359304,0.28268974771407834,0.5465406278468817,0.475447682580022,0,0.44633563669544724,0.44524016440038944,-0.08115455587699699,-0.046197089302267104,-0.037698578312746374,-0.08193035303344193,0.0
0.4488990306854248,0.08956108352281841,0.15574994859156155,0.12265551605718998,0.4616605644899662,0.48200220015466433,0,0.20498898252342265,0.28063179875473765,-0.07933194142982201,-0.03114246558414439,-0.07576778253557795,-0.2758750887114065,0.0
0.50278639793396,0.18595208011242156,0.23555495139296614,0.21075351575269385,0.47472067629706033,0.46948797577061396,0,0.39222067592108406,0.39133218991889607,-0.06756316879522374,-0.04401454637608207,-0.06843357524329713,-0.13463229490565914,0.0
0.5253291130065918,0.18595208011242156,0.23555495139296614,0.21075351575269385,0.47472067629706033,0.46948797577061396,0,0.39222067592108406,0.39133218991889607,-0.06756316879522374,-0.04401454637608207,-0.06843357524329713,-0.13463229490565914,0.0
0.5984783172607422,0.27419361407547294,0.29801001544521394,0.28610181476034346,0.558586716865248,0.4646361581171823,0,0.43725188202288157,0.4347808448490853,-0.05517465132759473,-0.07271717395968173,-0.021493353305341766,-0.1076139409398256,0.0
0.6284265518188477,0.27419361407547294,0.29801001544521394,0.28610181476034346,0.558586716865248,0.4646361581171823,0,0.43725188202288157,0.4347808448490853,-0.05517465132759473,-0.07271717395968173,-0.021493353305341766,-0.1076139409398256,0.0
0.6536145210266113,0.32350711072448474,0.33638706456285816,0.3299470876436714,0.5473149912327325,0.4698048915877707,0,0.4871830233397113,0.4815103734890965,-0.05490581375822038,-0.11793183912001122,-0.024383546844680602,-0.08641240505760281,0.0
0.6793375015258789,0.32350711072448474,0.33638706456285816,0.3299470876436714,0.5473149912327325,0.4698048915877707,0,0.4871830233397113,0.4815103734890965,-0.05490581375822038,-0.11793183912001122,-0.024383546844680602,-0.08641240505760281,0.0
0.7117042541503906,0.3165032786031954,0.3166409424650148,0.31657211053410506,0.5416290488530007,0.4632741336791876,0,0.4692455302817561,0.4568426531089816,-0.043207161783963235,-0.09092488221447181,-0.023472705804283765,-0.09151083763331422,0.0
0.7337102890014648,0.3165032786031954,0.3166409424650148,0.31657211053410506,0.5416290488530007,0.4632741336791876,0,0.4692455302817561,0.4568426531089816,-0.043207161783963235,-0.09092488221447181,-0.023472705804283765,-0.09151083763331422,0.0
0.7711808681488037,0.3082053141454916,0.3090190351939562,0.3086121746697239,0.5388207259123037,0.4647672587969167,0,0.444821118895009,0.43665179178362645,-0.05084835997196971,-0.08159007933726524,-0.028715023628571628,-0.10821759226304142,0.0
0.7906465530395508,0.3082053141454916,0.3090190351939562,0.3086121746697239,0.5388207259123037,0.4647672587969167,0,0.444821118895009,0.43665179178362645,-0.05084835997196971,-0.08159007933726524,-0.028715023628571628,-0.10821759226304142,0.0
0.8534450531005859,0.3393801727387008,0.3597729745556968,0.3495765736471988,0.526176943476534,0.459100657054207,0,0.44932917183291293,0.44961035552534706,-0.07094992091199885,-0.08545639088648606,-0.04993115228182882,-0.10180407085276164,0.0
0.8885772228240967,0.3393801727387008,0.3597729745556968,0.3495765736471988,0.526176943476534,0.459100657054207,0,0.44932917183291293,0.44961035552534706,-0.07094992091199885,-0.08545639088648606,-0.04993115228182882,-0.10180407085276164,0.0
0.9104485511779785,0.3356637593920287,0.35901385322099155,0.34733880630651015,0.537659661313064,0.4696568174900275,0,0.44010070676737345,0.4381447389303285,-0.08036282324737672,-0.09084960245006198,-0.04455945454688028,-0.11538703862118618,0.0
0.9274489879608154,0.3356637593920287,0.35901385322099155,0.34733880630651015,0.537659661313064,0.4696568174900275,0,0.44010070676737345,0.4381447389303285,-0.08036282324737672,-0.09084960245006198,-0.04455945454688028,-0.11538703862118618,0.0
0.979290246963501,0.33702532373990834,0.35281433627127295,0.3449198300055907,0.5428095019027425,0.4590846718337693,0,0.45594052629177356,0.4495675363863821,-0.06586157785996402,-0.0918855634653326,-0.03856985984772257,-0.10237730674012174,0.0
0.9978222846984863,0.33702532373990834,0.35281433627127295,0.3449198300055907,0.5428095019027425,0.4590846718337693,0,0.45594052629177356,0.4495675363863821,-0.06586157785996402,-0.0918855634653326,-0.03856985984772257,-0.10237730674012174,0.0
1.0444505214691162,0.33253398065793444,0.3445501831589581,0.33854208190844626,0.5280809617118136,0.46415256718986897,0,0.47455349242255657,0.4735664684386274,-0.05256111547733458,-0.11487474051643426,-0.03541990483555945,-0.09486486387926861,0.0
1.0624310970306396,0.33253398065793444,0.3445501831589581,0.33854208190844626,0.5280809617118136,0.46415256718986897,0,0.47455349242255657,0.4735664684386274,-0.05256111547733458,-0.11487474051643426,-0.03541990483555945,-0.09486486387926861,0.0
1.1078417301177979,0.31782174762262616,0.336821251667499,0.3273214996450626,0.5325586149832892,0.4548063971264245,0,0.4564140723212305,0.4560130987647568,-0.050253700735369417,-0.11907256389568509,-0.03646971438636479,-0.11522995279441742,0.0
1.1268413066864014,0.31782174762262616,0.336821251667499,0.3273214996450626,0.5325586149832892,0.4548063971264245,0,0.4564140723212305,0.4560130987647568,-0.050253700735369417,-0.11907256389568509,-0.03646971438636479,-0.11522995279441742,0.0
1.1714222431182861,0.34388605938899214,0.3603584523022997,0.35212225584564594,0.5321224563777419,0.4547672693250884,0,0.46260664937366663,0.4610128083551656,-0.05519842933961102,-0.1081552867277507,-0.03967419475235147,-0.1030834431722343,0.0
1.1897530555725098,0.34388605938899214,0.3603584523022997,0.35212225584564594,0.5321224563777419,0.4547672693250884,0,0.46260664937366663,0.4610128083551656,-0.05519842933961102,-0.1081552867277507,-0.03967419475235147,-0.1030834431722343,0.0
1.2365694046020508,0.3231264772819316,0.33726509224219814,0.3301957847620649,0.5517423864381015,0.4446587012872148,0,0.4683603793137949,0.45294439779489615,-0.05700783709123555,-0.11394330997461133,-0.03600415839208322,-0.10771359743042126,0.0
1.2545287609100342,0.3231264772819316,0.33726509224219814,0.3301957847620649,0.5517423864381015,0.4446587012872148,0,0.4683603793137949,0.45294439779489615,-0.05700783709123555,-0.11394330997461133,-0.03600415839208322,-0.10771359743042126,0.0
1.320467233657837,0.3239622692491446,0.33907561406780157,0.33151894165847307,0.5431195911172526,0.4598128636578078,0,0.47081181608051964,0.4611690677264448,-0.06262399398229064,-0.1247036539700878,-0.036108169001844166,-0.10883175047857047,0.0
1.3384628295898438,0.3239622692491446,0.33907561406780157,0.33151894165847307,0.5431195911172526,0.4598128636578078,0,0.47081181608051964,0.4611690677264448,-0.06262399398229064,-0.1247036539700878,-0.036108169001844166,-0.10883175047857047,0.0
1.3806545734405518,0.3167263606253504,0.3262335042323888,0.32147993242886963,0.5386109035271951,0.45121189336223005,0,0.4578918891595227,0.45282374763890054,-0.054713785694143084,-0.10481683926594661,-0.037916872971773305,-0.10753228516035633,0.0
1.398688554763794,0.3167263606253504,0.3262335042323888,0.32147993242886963,0.5386109035271951,0.45121189336223005,0,0.4578918891595227,0.45282374763890054,-0.054713785694143084,-0.10481683926594661,-0.037916872971773305,-0.10753228516035633,0.0
1.444955825805664,0.32233340233169083,0.3280289587210595,0.3251811805263752,0.5000422868741543,0.4538647056017019,0,0.484661639198967,0.47226003437314634,-0.04393439039181431,-0.12706126189210035,-0.04940713799716048,-0.09777592034920354,0.0
1.462954044342041,0.32233340233169083,0.3280289587210595,0.3251811805263752,0.5000422868741543,0.4538647056017019,0,0.484661639198967,0.47226003437314634,-0.04393439039181431,-0.12706126189210035,-0.04940713799716048,-0.09777592034920354,0.0
1.5084731578826904,0.18791840528132267,0.25618231093433547,0.22205035810782908,0.46865903875324516,0.44156227417729077,0,0.4253471687128645,0.4284669215235531,-0.05344729030393559,-0.12784067079445605,-0.07695771771709342,-0.14979735735846486,0.0
1.526472806930542,0.18791840528132267,0.25618231093433547,0.22205035810782908,0.46865903875324516,0.44156227417729077,0,0.4253471687128645,0.4284669215235531,-0.05344729030393559,-0.12784067079445605,-0.07695771771709342,-0.14979735735846486,0.0
1.5729269981384277,0.29342996956758166,0.2970193285544938,0.29522464906103774,0.5258645669742034,0.43976165159344893,0,0.43941124586774954,0.4303381540101817,-0.05717135073224723,-0.1329062194709686,-0.05148970115552219,-0.14486903174361548,0.0
1.5930159091949463,0.29342996956758166,0.2970193285544938,0.29522464906103774,0.5258645669742034,0.43976165159344893,0,0.43941124586774954,0.4303381540101817,-0.05717135073224723,-0.1329062194709686,-0.05148970115552219,-0.14486903174361548,0.0
1.6345834732055664,0.32488828364621025,0.320329615479031,0.32260894956262065,0.5263015093614944,0.4522264324599089,0,0.4503623148845724,0.443776161563934,-0.0571336585552059,-0.12690475362302803,-0.045016224222421866,-0.12907361394956363,0.0
1.6528394222259521,0.32488828364621025,0.320329615479031,0.32260894956262065,0.5263015093614944,0.4522264324599089,0,0.4503623148845724,0.443776161563934,-0.0571336585552059,-0.12690475362302803,-0.045016224222421866,-0.12907361394956363,0.0
1.719444751739502,0.3190077241501034,0.3251376080505698,0.3220726661003366,0.5166676343342534,0.46211260890295175,0,0.4671346039232184,0.46032083130741275,-0.04904619336573385,-0.13424074298748148,-0.04003759440083768,-0.11681672817717327,0.0
1.7374861240386963,0.3190077241501034,0.3251376080505698,0.3220726661003366,0.5166676343342534,0.46211260890295175,0,0.4671346039232184,0.46032083130741275,-0.04904619336573385,-0.13424074298748148,-0.04003759440083768,-0.11681672817717327,0.0
1.7800283432006836,0.29789566769333486,0.3009243418960961,0.29941000479471547,0.5472134929929532,0.4562645629157548,0,0.4655384645684799,0.45989221276263376,-0.07419091562303355,-0.11869078567991573,-0.04277552141946614,-0.10849913274239263,0.0
1.7981057167053223,0.29789566769333486,0.3009243418960961,0.29941000479471547,0.5472134929929532,0.4562645629157548,0,0.4655384645684799,0.45989221276263376,-0.07419091562303355,-0.11869078567991573,-0.04277552141946614,-0.10849913274239263,0.0
1.8450779914855957,0.2952902943425959,0.3054122438430578,0.30035126909282683,0.5503977366991784,0.4534181988744721,0,0.43334545465354657,0.422846276268489,-0.0803548749444637,-0.10455222268674573,-0.04630495717985299,-0.1346354681510297,0.0
1.8631339073181152,0.2952902943425959,0.3054122438430578,0.30035126909282683,0.5503977366991784,0.4534181988744721,0,0.43334545465354657,0.422846276268489,-0.0803548749444637,-0.10455222268674573,-0.04630495717985299,-0.1346354681510297,0.0
1.9070346355438232,0.3138534562318332,0.33186659908795146,0.3228600276598923,0.5380934319713302,0.4565182445785242,0,0.45652922531325746,0.4493634692952099,-0.08904736643923246,-0.09112594883666826,-0.05612258158861228,-0.1017292219977673,0.0
1.9251415729522705,0.3138534562318332,0.33186659908795146,0.3228600276598923,0.5380934319713302,0.4565182445785242,0,0.45652922531325746,0.4493634692952099,-0.08904736643923246,-0.09112594883666826,-0.05612258158861228,-0.1017292219977673,0.0
1.9724626541137695,0.29977888496706256,0.33006756695818673,0.3149232259626247,0.47089306767996414,0.45990447974664145,0,0.4931577803071965,0.48788658921115846,-0.08794517989600796,-0.07667807250881467,-0.08736833422430199,-0.05548465874611133,0.0
1.9905452728271484,0.29977888496706256,0.33006756695818673,0.3149232259626247,0.47089306767996414,0.45990447974664145,0,0.4931577803071965,0.48788658921115846,-0.08794517989600796,-0.07667807250881467,-0.08736833422430199,-0.05548465874611133,0.0
2.0542900562286377,0.13743839100893424,0.22129371333172881,0.17936605217033152,0.46211006352439765,0.474702551312454,0,0.33488005071794213,0.3599691509111565,-0.09952563470677553,-0.08673331033512222,-0.0913090734056395,-0.20461538538652405,0.0
2.073786735534668,0.13743839100893424,0.22129371333172881,0.17936605217033152,0.46211006352439765,0.474702551312454,0,0.33488005071794213,0.3599691509111565,-0.09952563470677553,-0.08673331033512222,-0.0913090734056395,-0.20461538538652405,0.0
2.1167681217193604,0.22942703826071884,0.25894175005260894,0.24418439415666388,0.5586987138146627,0.46989947174627766,1,0.42210340301336163,0.3983180672747494,-0.1073233014128172,-0.08548158384822375,-0.05009488806722007,-0.14107821516487878,0.0
2.1353678703308105,0.22942703826071884,0.25894175005260894,0.24418439415666388,0.5586987138146627,0.46989947174627766,0,0.42210340301336163,0.3983180672747494,-0.1073233014128172,-0.08548158384822375,-0.05009488806722007,-0.14107821516487878,0.0
2.180372953414917,0.26861405123497406,0.2910522423315275,0.2798331467832508,0.5553975535027553,0.4571649751399295,0,0.45586594379641293,0.44565950797695253,-0.09566141496074754,-0.07263785289310958,-0.05111558465510617,-0.092819985849183,0.0
