timestamp,left_ear,right_ear,avg_ear,gaze_ratio_left,gaze_ratio_right,blink,vertical_gaze_ratio_left,vertical_gaze_ratio_right
0.47229695320129395,0.2861362412914323,0.29459566127608083,0.29036595128375653,0.5709428703626613,0.4913020683203025,0,0.43254642887155054,0.4280587761336021
0.5790650844573975,0.2971235646552374,0.2994381746167526,0.298280869635995,0.5806224350205198,0.4975209154864058,0,0.4370379641870908,0.43129266174348097
0.5939295291900635,0.2971235646552374,0.2994381746167526,0.298280869635995,0.5806224350205198,0.4975209154864058,0,0.4370379641870908,0.43129266174348097
0.6091723442077637,0.2971235646552374,0.2994381746167526,0.298280869635995,0.5806224350205198,0.4975209154864058,0,0.4370379641870908,0.43129266174348097
0.6251745223999023,0.2971235646552374,0.2994381746167526,0.298280869635995,0.5806224350205198,0.4975209154864058,0,0.4370379641870908,0.43129266174348097
0.7295968532562256,0.31072494640257375,0.31076094776250396,0.31074294708253886,0.5503563630143883,0.4796603125385638,0,0.40953943907929896,0.40668564294024906
0.7582039833068848,0.31072494640257375,0.31076094776250396,0.31074294708253886,0.5503563630143883,0.4796603125385638,0,0.40953943907929896,0.40668564294024906
0.7756855487823486,0.31072494640257375,0.31076094776250396,0.31074294708253886,0.5503563630143883,0.4796603125385638,0,0.40953943907929896,0.40668564294024906
0.7899012565612793,0.31072494640257375,0.31076094776250396,0.31074294708253886,0.5503563630143883,0.4796603125385638,0,0.40953943907929896,0.40668564294024906
0.8359599113464355,0.29762612296797775,0.2929132493163095,0.29526968614214366,0.5660266950155138,0.4847107249349381,0,0.4174834262727444,0.4088360866973095
0.8502442836761475,0.29762612296797775,0.2929132493163095,0.29526968614214366,0.5660266950155138,0.4847107249349381,0,0.4174834262727444,0.4088360866973095
0.8658933639526367,0.29762612296797775,0.2929132493163095,0.29526968614214366,0.5660266950155138,0.4847107249349381,0,0.4174834262727444,0.4088360866973095
0.8799827098846436,0.29762612296797775,0.2929132493163095,0.29526968614214366,0.5660266950155138,0.4847107249349381,0,0.4174834262727444,0.4088360866973095
0.9797513484954834,0.3208592635580976,0.31721629265678025,0.31903777810743894,0.5406612073480802,0.4742020179736094,0,0.42859435725176837,0.4098643879427048
