timestamp,left_ear,right_ear,avg_ear,gaze_ratio_left,gaze_ratio_right,blink,vertical_gaze_ratio_left,vertical_gaze_ratio_right
0.4600839614868164,0.2789217316985038,0.2648147369002624,0.2718682342993831,0.5267278189182675,0.48977632244287783,0,0.47090843589117826,0.45722809520721186
0.5774617195129395,0.2941460632471013,0.27270852099040643,0.28342729211875384,0.5089312142583698,0.4763554207812146,0,0.48100869518878064,0.4531250379561725
0.5935728549957275,0.2941460632471013,0.27270852099040643,0.28342729211875384,0.5089312142583698,0.4763554207812146,0,0.48100869518878064,0.4531250379561725
0.6086461544036865,0.2941460632471013,0.27270852099040643,0.28342729211875384,0.5089312142583698,0.4763554207812146,0,0.48100869518878064,0.4531250379561725
0.6229357719421387,0.2941460632471013,0.27270852099040643,0.28342729211875384,0.5089312142583698,0.4763554207812146,0,0.48100869518878064,0.4531250379561725
0.640737771987915,0.27402824416209803,0.2591644879373404,0.26659636604971926,0.5094525445452005,0.46242750153468387,0,0.44237032366638,0.42471395195590966
0.6537394523620605,0.27402824416209803,0.2591644879373404,0.26659636604971926,0.5094525445452005,0.46242750153468387,0,0.44237032366638,0.42471395195590966
0.7047567367553711,0.26782068309676,0.25963998046802134,0.2637303317823907,0.5204486072579708,0.4623719560832232,0,0.46333918609345287,0.4429168765743073
0.7189087867736816,0.26782068309676,0.25963998046802134,0.2637303317823907,0.5204486072579708,0.4623719560832232,0,0.46333918609345287,0.4429168765743073
0.7717788219451904,0.2779956132581427,0.2690611833798482,0.27352839831899545,0.5311370598770531,0.4635461336318307,0,0.4455797885623907,0.42137858827258623
0.7858185768127441,0.2779956132581427,0.2690611833798482,0.27352839831899545,0.5311370598770531,0.4635461336318307,0,0.4455797885623907,0.42137858827258623
0.8340592384338379,0.3152797150844295,0.3113346538244526,0.31330718445444106,0.5445536662614063,0.4935353660030067,0,0.46143159872813094,0.4441213875905275
0.848351001739502,0.3152797150844295,0.3113346538244526,0.31330718445444106,0.5445536662614063,0.4935353660030067,0,0.46143159872813094,0.4441213875905275
0.8965094089508057,0.30475789790284086,0.3113127280508037,0.3080353129768223,0.5567785012872185,0.4855167791181212,0,0.47893261656087166,0.460913235839071
0.9118661880493164,0.30475789790284086,0.3113127280508037,0.3080353129768223,0.5567785012872185,0.4855167791181212,0,0.47893261656087166,0.460913235839071
0.9756217002868652,0.31033020563003555,0.3128157688267834,0.3115729872284095,0.5535860173792488,0.49339401300834773,0,0.4690949834479246,0.4571192062959473
0.9896225929260254,0.31033020563003555,0.3128157688267834,0.3115729872284095,0.5535860173792488,0.49339401300834773,0,0.4690949834479246,0.4571192062959473
1.0386631488800049,0.32626090200872093,0.3120087855920429,0.31913484380038193,0.5440148375253128,0.4938938284642334,0,0.48204866921032674,0.47084472929613586
1.0520741939544678,0.32626090200872093,0.3120087855920429,0.31913484380038193,0.5440148375253128,0.4938938284642334,0,0.48204866921032674,0.47084472929613586
1.104689359664917,0.3214978581231233,0.30517691159686794,0.3133373848599956,0.5474308824002528,0.5040202973365355,0,0.48570702628750123,0.47307168503157115
1.1197965145111084,0.3214978581231233,0.30517691159686794,0.3133373848599956,0.5474308824002528,0.5040202973365355,0,0.48570702628750123,0.47307168503157115
1.1690187454223633,0.30615243244066465,0.2886435805399813,0.297398006490323,0.5463251621075083,0.502861015553287,0,0.46854500281854816,0.4631174025429649
1.183807373046875,0.30615243244066465,0.2886435805399813,0.297398006490323,0.5463251621075083,0.502861015553287,0,0.46854500281854816,0.4631174025429649
1.2337205410003662,0.28801109731321006,0.2729284996454671,0.2804697984793386,0.5479813225304996,0.4771102938136386,0,0.5007883525109866,0.47888557911336954
1.251211404800415,0.28801109731321006,0.2729284996454671,0.2804697984793386,0.5479813225304996,0.4771102938136386,0,0.5007883525109866,0.47888557911336954
1.3113772869110107,0.18795276064445285,0.17348955731877022,0.18072115898161153,0.5349408521189047,0.4761801320243754,0,0.45955815360394175,0.4382471935722833
1.324066162109375,0.18795276064445285,0.17348955731877022,0.18072115898161153,0.5349408521189047,0.4761801320243754,0,0.45955815360394175,0.4382471935722833
1.374319314956665,0.03704657750815271,0.10097007555879395,0.06900832653347333,0.501276311785955,0.472871860651049,0,0.0,0.19480236388296843
1.3893153667449951,0.03704657750815271,0.10097007555879395,0.06900832653347333,0.501276311785955,0.472871860651049,0,0.0,0.19480236388296843
1.4395227432250977,0.024546838356922927,0.06340061182270097,0.04397372508981195,0.4815767072598718,0.4929186304805014,0,0.0,0.02232367429455481
1.4524457454681396,0.024546838356922927,0.06340061182270097,0.04397372508981195,0.4815767072598718,0.4929186304805014,0,0.0,0.02232367429455481
1.5075068473815918,0.06465780100729182,0.060372176772291127,0.06251498888979147,0.5271199373705543,0.4978227812778987,0,0.09531942253789971,0.03765418300786409
1.5237994194030762,0.06465780100729182,0.060372176772291127,0.06251498888979147,0.5271199373705543,0.4978227812778987,0,0.09531942253789971,0.03765418300786409
1.5673503875732422,0.05122107339197988,0.05245683906103311,0.05183895622650649,0.5210286371628807,0.49845588187589035,0,0.04889978577708434,0.0745785508303603
1.581425428390503,0.05122107339197988,0.05245683906103311,0.05183895622650649,0.5210286371628807,0.49845588187589035,0,0.04889978577708434,0.0745785508303603
1.6315410137176514,0.06857699040907801,0.08158408864687497,0.0750805395279765,0.5224144023796857,0.4825368895734779,0,0.05410946775892116,0.13824919137265423
1.6452014446258545,0.06857699040907801,0.08158408864687497,0.0750805395279765,0.5224144023796857,0.4825368895734779,0,0.05410946775892116,0.13824919137265423
1.7125208377838135,0.08054620207651615,0.08005145631207423,0.0802988291942952,0.5142754665607367,0.5062942916964197,0,0.1937466953920942,0.20264374303977056
1.7265126705169678,0.08054620207651615,0.08005145631207423,0.0802988291942952,0.5142754665607367,0.5062942916964197,0,0.1937466953920942,0.20264374303977056
1.7750205993652344,0.053881800316986715,0.0782036521014411,0.0660427262092139,0.5052612623316637,0.49974104879467846,0,0.1952015574896931,0.25616940731101384
1.7890205383300781,0.053881800316986715,0.0782036521014411,0.0660427262092139,0.5052612623316637,0.49974104879467846,0,0.1952015574896931,0.25616940731101384
1.841062068939209,0.06375101886208913,0.07861402567510141,0.07118252226859527,0.5122790113945365,0.5383435884146427,0,0.1385821937477101,0.20506753883386297
1.8551661968231201,0.06375101886208913,0.07861402567510141,0.07118252226859527,0.5122790113945365,0.5383435884146427,0,0.1385821937477101,0.20506753883386297
1.9032196998596191,0.06075610399485362,0.08009574116210072,0.07042592257847717,0.4976095897300611,0.5303027299408021,0,0.18022863432006728,0.23862924541273892
